MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.07337496353744775,-0.0799933129577116,-0.2419984579496261,-0.20714170777431132,-0.34508783614519145,-0.09663063482365936,-0.005393175450647548,-0.08488575542424094,-0.4012626696874942,-0.07975448937739729,-0.18333937745090856,-0.0033341253017902047,-0.0984136127062913,-0.3979274902982517,-0.09421318230626037,-0.05987816638255061,0.6514792433257054,-0.5171998069472914,1.0509937888999856,0.8786680880058696,-0.1019030121664002,-0.014706742852943626,-0.02727903536157056,-0.015034122369298047,-0.008909610204398614,0.5078240435227047,-0.024976662222693364,-0.1410288620751767,-0.03937713320219974,0.029764603721231533,-0.1169813465518335,-0.03991419524874545,-0.03130699560695243,0.5754248369676035,-0.116782798255585,-0.2886528311122454,-0.9445906057378156,-0.4593025408311876,-0.16275276754775547,-0.021560434962509686,-0.06938595172283216,-0.12618985674492442,-0.7934337933349002,1.1618515874685553,-0.12024172373467248,0.3703334392167798,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.033473856831498304,0.9122097711603002,-0.15046464575435628,-0.9512264882332893,-0.010760814307561446,-0.026591335553763418,1.0281956891508348,-0.03940120790835579,0.31172464418307205,0.35100032086652694,-0.07976669793219404,-0.07281084319570011,-0.06454852787215264,-0.7521758378613592,0.2165031608388436,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.3223064920371315,-0.10634659416968441,-0.23604310137706244,-0.08768781151769862,-1.599111099180035,0.1387774889497933,-0.01936328808717921,-0.028545101915544588,208500
-0.8725627562389217,0.44409456857405544,0.3959895315889336,-0.09188637231949037,3.882959226162774,1.1029652684402822,0.7102656553933415,0.901526265908727,4.996776280698151,-0.07975448937739729,1.9673545393600729,-0.0033341253017902047,-0.0984136127062913,2.927509218880849,0.8287591133564781,-0.05987816638255061,-0.07183611428306244,2.179627757849301,0.15673371079690998,-0.4295769652193609,0.6961918956949329,1.4598379239018437,-0.02727903536157056,-0.015034122369298047,-0.008909610204398614,-0.5754652703178659,-0.024976662222693364,1.0019305087156443,-0.03937713320219974,0.3077528413443967,1.1398401330112113,-0.03991419524874545,-0.03130699560695243,1.171992119373828,0.9821346373384536,-0.2886528311122454,-0.6412279930944917,0.4664649160883461,1.931486940935253,0.3624772827207645,0.6208017679415878,0.6664940820325568,0.25714042978945445,-0.7951632272572445,-0.12024172373467248,-0.48251191458524123,-0.8199643654586394,3.948809348331338,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.033473856831498304,-0.31868326571034533,1.4027226087657914,0.6004949339126351,-0.010760814307561446,0.32331845370364265,-0.08152597513363369,0.2702856889134532,0.31172464418307205,-0.060731012615303295,0.5317771287967454,0.5526248366322246,0.6361327248464186,1.6261947918523714,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,4.816027378026502,0.7198502078200668,1.803436261923466,-0.08768781151769862,-0.489110050937792,-0.6144386220786311,0.45082444482330386,0.44909610365407776,181500
0.07337496353744775,0.2767313944649604,-0.11440086004191416,0.07347997855047012,2.532767013050889,0.7198841381692881,-0.005393175450647548,0.5865236629346928,3.272956737188426,1.2621443114839164,1.280548045375552,0.2518415446671931,0.8587602487122993,1.865558232110355,0.5340154673759693,0.505129498986109,0.6514792433257054,-0.5171998069472914,0.9847523016330911,0.8302145675160463,0.44132682110174726,0.9889541570945771,0.3896745493616473,0.41363119989088865,0.3758184636178969,0.31990650948913635,0.23494464025373166,0.6369357913903761,0.3128134812368265,0.21897957362901602,0.7384844834713347,-0.03991419524874545,0.39430304836685887,0.09290718208021594,0.6312043514342998,-0.2886528311122454,-0.3016429789415173,-0.3133687545187488,1.2627086361734456,0.23983798180575297,0.40039597043193115,0.41335695611514056,-0.6278260340246571,1.1893506246778172,-0.12024172373467248,0.5150125617367655,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.22655674745336277,-0.31868326571034533,0.9067249754251197,0.6004949339126351,-0.004114954295153516,0.21157762731627594,0.9459940843890223,0.1713897139090166,0.31172464418307205,0.6317262300586839,0.3364856146158859,0.352897072900797,0.41237590346948894,-0.7521758378613592,-0.07036145903455729,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,3.1751425256374968,0.4560110234152527,1.152145225057003,-0.08768781151769862,0.9908913467185322,0.1387774889497933,0.30067384188041174,0.29656529524121183,223500
0.3098593934815401,0.5921187978000448,-0.454661121129146,-0.09689747386100432,5.077135679356359,1.4417810762859293,1.099509598676849,1.1801300732135374,6.521407135789332,-0.07975448937739729,2.57480000901395,-0.0033341253017902047,1.524886863514491,3.8667509435270047,1.0894449018984855,0.8983356432821059,0.6514792433257054,-0.5171998069472914,-1.8636316508433721,-0.720298088158301,0.9216071127766126,1.8763107053707293,-0.02727903536157056,-0.015034122369298047,-0.0008352140370467552,-0.5754652703178659,-0.019521620827668642,1.324749802692542,-0.03937713320219974,0.029764603721231533,-0.1169813465518335,0.4421840421241612,-0.022374598047017864,-0.49927357619066876,1.2925146558791962,-0.2886528311122454,-0.06166956894008201,-0.6873240819443732,2.5229873926469337,-0.021560434962509686,0.8157395041967552,0.8903810162513283,-0.5217335632165325,0.9372761169262505,-0.12024172373467248,0.3836591478699364,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.4075200114527892,0.29676325272497744,1.8414073299656264,0.6004949339126351,-0.010760814307561446,-0.026591335553763418,0.8226916772463037,-0.03940120790835579,1.6503069397927341,0.7908042452675729,0.7045025566866027,0.7292739019881646,0.834034271555776,-0.7521758378613592,-0.1760484242510734,4.092523739317571,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,6.267306710032696,0.9532025693478107,2.379470113140408,-0.08768781151769862,-1.599111099180035,-1.3676547331070554,0.5836250288630838,-0.028545101915544588,140000
0.07337496353744775,0.14664151222901464,0.5661196621325495,0.37514829134961014,1.4832748118267318,0.42211863874537137,0.023283000533887446,0.3416749873341888,1.9330473897173726,-0.05159168226274596,0.7466995664796577,-0.0033341253017902047,0.40893851125730896,1.0401133303587424,0.3049138959012083,0.23960539729903596,1.3747946009344731,-0.5171998069472914,0.9516315579996439,0.7333075265363995,0.24322250265549902,0.6229404620457154,0.6798453230491804,0.7119525305392966,0.643562516986419,1.3589799329688674,0.4158318377760216,0.3532286972441132,0.5579137197804027,0.38626828895938986,1.4948188252168824,-0.03991419524874545,0.6904981172521577,0.4635684715164364,0.35842941268618694,-0.2886528311122454,-0.17486457365774016,0.1996797129859189,0.7428733057816622,0.4709455170703677,0.22907653654344115,0.21659575655354066,-0.045611255199583686,1.6178772878554806,-0.12024172373467248,1.299325699608267,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.21145358120204893,0.10435594055132896,1.527656289595623,0.5211904989545917,0.6004949339126351,0.3195978429575114,0.4221475407301787,0.9048932820081161,0.35775415712045594,1.6503069397927341,1.6984846849888804,0.18468728612035248,0.19765048773425625,0.23845174902294347,0.7801971853099035,0.5637603322645395,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,1.8996975638271512,0.25093121054030654,0.6459025899116116,-0.08768781151769862,2.100892394960775,0.1387774889497933,0.18396313560661381,0.5840018585713095,250000
-0.1631094664066446,0.5464437812587961,0.6086521947684534,0.3606160968792197,4.7086552654538885,1.3372345590792085,0.9123974935019338,1.0941628395137462,6.050960237401691,2.196012798343859,2.387363924938897,-0.0033341253017902047,1.2664716082853769,3.576934326789561,1.0090065320046864,-0.05987816638255061,-0.7951514718918303,-0.5171998069472914,0.7197863525655132,0.4910399240872828,0.8520519877630165,1.7478020059366008,1.0252524851095075,1.0670617749743925,-0.38409751710916745,-0.5754652703178659,-0.27845265233495914,1.2251392411694138,-0.03937713320219974,0.5934871706049224,2.431682714314883,-0.19540422385460263,1.043076348546062,0.632449650727022,1.1967424126792132,-0.2886528311122454,-1.1392860138521876,-0.596115465499099,2.340471374442641,0.7572161414983969,0.7555886466342754,0.8212974650159443,-0.9486910676882531,0.5018746944462716,-0.12024172373467248,-0.2921446481115758,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-2.288708171693981,-0.21145358120204893,-0.028016521488713666,-0.934129784145668,1.7060448153153724,-0.9512264882332893,0.30590050233735655,0.6829784155423491,0.6171876653417724,-0.49891200174776235,0.31172464418307205,0.03284429044874903,0.6512056280877113,0.674766278308459,0.7729688874172882,-0.43293145803401284,-0.25153911369144205,-0.3593249004055313,10.802446267979857,-0.2702083542015609,-0.06869174753820707,5.819493484846741,-0.10634659416968441,-0.23604310137706244,1.3237359981507422,1.3608916961326132,0.8919935999782177,0.5426474881967922,0.940046694468759,143000
-0.8725627562389217,0.2510592527196522,0.18332686840941367,-0.04337890939763529,2.325658573198851,0.6611226266921022,0.4817258670677954,0.5382048406087065,3.0085369214201894,0.704507273318159,1.1751975478182124,-0.0033341253017902047,0.6002821154183753,1.7026636383380649,0.4888042033185115,-0.048020191781288885,1.3747946009344731,-0.5171998069472914,1.084114532533433,0.9755751289855163,0.40223260365687596,0.916724439467682,0.5854196518348527,0.6148745528847965,-0.008909610204398614,0.4525541805716552,0.63115239799378,0.5809485876979136,0.8496708004118598,0.029764603721231533,1.4308570242348717,1.1676352535499408,0.5941120552292958,2.029557587832776,0.5773745164636723,-0.2886528311122454,-0.5665192899808374,1.4332762504082532,1.1601235153580352,0.4514011788588795,0.36658752418755436,0.3745277918611466,1.3749928051335953,-0.7951632272572445,-0.12024172373467248,0.33987467658099335,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.3373176399901327,0.29676325272497744,0.8306429961232753,0.6004949339126351,-0.4806201931932709,0.4043400313375794,1.0692964915317411,0.5886019547408796,0.31172464418307205,0.7627316543483571,0.3065294939794618,0.32226046787534296,0.37805343757789595,1.283007083537974,0.15611060928654868,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,2.923444213015864,0.8811983236344486,2.2017265381849533,-0.08768781151769862,0.6208909973044512,-0.6144386220786311,0.27764196773956423,0.559693878298667,307000
0.07337496353744775,0.8086555518379084,0.6511847274043574,-0.013512744210212127,6.8240327534036584,1.9374166599416602,0.33522347111381984,1.5876847310680369,8.751708338461986,-2.0708525615400233,3.4633996047804105,-0.0033341253017902047,-0.0984136127062913,5.240717593279334,1.4707882452811938,0.7457963754042123,0.6514792433257054,0.38174271465157283,0.05737147989656824,-0.5749375266888309,1.2513550173786878,2.4855465359908107,-0.02727903536157056,-0.015034122369298047,1.7499068802479691,0.7510114405073226,-0.3937811535840824,1.7969849389541344,-0.03198560983570562,0.37212099069999466,2.8513556171510466,0.7043953233623947,-0.4463631155560733,0.9109939333211048,-0.116782798255585,-0.09022046788626462,-0.7951731995105069,0.11303152736290836,3.3882618716650588,0.8854525111017778,1.1009035267956437,1.2178932773231772,-0.14394086229004052,1.45746623746812,-0.12024172373467248,1.0937290518167084,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.26819915919593185,0.29676325272497744,2.483135823140846,2.1522163560585597,0.6335914564127613,0.7998189210368127,-0.20482838227635242,0.9558545904668527,0.31172464418307205,0.05155935106155949,0.9571733774747984,0.987684402863664,1.1235338944728666,1.1233848936243007,2.3755368788333873,3.37237175348001,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,8.390305879817832,1.8192712258267674,-3.040352386973656,0.6180240933165219,1.7308920455466943,0.8919935999782177,0.7778919239023019,1.0995387739049405,200000
-0.1631094664066446,-0.0799933129577116,-0.8374539148522818,-0.44065903960886155,6.677448325349502,1.8958272270936571,1.99579313564103,1.553486284399397,8.564560835017593,3.001495854220557,3.3888360455131203,-0.0033341253017902047,-0.0984136127062913,5.125426246976479,1.4387892244387668,-0.8367706767644304,0.6514792433257054,-0.5171998069472914,-1.3336997527082162,-1.689368497954768,1.223685437575589,2.4344247572047037,-0.02727903536157056,-0.6510840958899465,-0.5548034643310648,-0.5754652703178659,-0.2480956338648183,1.7573590683837497,-0.561954583150894,-0.38271198815000224,2.697678349729167,-0.4879772287201617,-0.03130699560695243,-0.9730181828073765,1.746553039219916,-0.2886528311122454,0.8710572699334213,-0.2404018613625294,3.31565555358195,-0.5913923468966272,1.076975039092911,-0.12618985674492442,-0.3638886676239571,0.9281097711898298,-0.12024172373467248,0.49216848975992566,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,4.32857919166548,-0.11957424972179383,0.9122097711603002,-0.15046464575435628,2.1522163560585597,0.5923465454988663,-0.5457845164211014,-1.9310620822744147,-0.6296239396262636,0.31172464418307205,-0.023300891389682367,-0.07976669793219404,0.9660008383098214,1.099241600852569,-0.03387598324982984,-0.704483250333654,2.9959286699740124,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,8.212162230895574,1.721458143180039,4.51737375527065,-0.08768781151769862,-0.859110400351873,0.1387774889497933,0.761590733567599,-0.737265076167461,129900
3.147672552810648,0.7904856683828948,-0.8799864474881858,-0.31037039952949874,4.410804777405375,1.2527274048345436,1.065964100638058,1.0246737118760405,5.6706880899579035,-0.7882763726362128,2.235855386049682,-0.0033341253017902047,-1.8691994267162213,-0.3979274902982517,-0.09421318230626037,-0.05987816638255061,-0.7951514718918303,0.38174271465157283,-1.0687338036406382,-1.689368497954768,0.7958291136293093,1.6439257145496022,-0.01852831334379597,-0.00603760282564493,-0.730325746401681,-0.5754652703178659,-0.37119522444464387,1.1446219239795157,-0.8221340002901514,-0.5880746942276971,1.8682409737689165,-0.7551201725520534,1.138446156127697,0.8934478367797453,1.0877349406863719,-0.2886528311122454,-0.9672296066813473,-0.151473460328387,2.1929398285374395,0.8384944760902984,0.7069674401723677,1.1904112933052449,-0.22156949946671697,-0.7951632272572445,-0.12024172373467248,-0.8346913575615222,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,4.32857919166548,-0.29477835815345266,-0.934129784145668,2.4292875423602243,2.1522163560585597,0.29655261093973984,0.7570338627515747,-1.6022556632271647,0.8748863358988554,-1.02685765142659,-1.2538161266819705,-0.07976669793219404,0.6307066167828344,0.7236084498409979,-0.7521758378613592,-0.644090698781359,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,5.45751661268789,1.1787073245790294,2.9799298943456805,-0.08768781151769862,-1.9691114485941161,0.1387774889497933,0.5095244780557072,1.041135415533351,118000
